listing_id,address,source_label,candidate_rank,photo_index,outdoor_candidate_score,green_ratio,blue_ratio,local_path,source_url,reuse_rights,review_status
20084577,4885 Carnoustie Place,Columbia Valley,3,16,47,0.053,0.056,data\mls_photos\columbia_valley\4885-carnoustie-place-20084577\16_01327761_L16.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01327761.L16&failover=portal_Blank.gif,unknown_research_only,needs_review
20084577,4885 Carnoustie Place,Columbia Valley,4,4,45,0.019,0.006,data\mls_photos\columbia_valley\4885-carnoustie-place-20084577\04_01327761_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01327761.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
20084577,4885 Carnoustie Place,Columbia Valley,5,18,45,0.02,0.098,data\mls_photos\columbia_valley\4885-carnoustie-place-20084577\18_01327761_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01327761.L18&failover=portal_Blank.gif,unknown_research_only,needs_review
20087320,896 Copper Point Way,Columbia Valley,1,14,58,0.029,0.148,data\mls_photos\columbia_valley\896-copper-point-way-20087320\14_01328218_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01328218.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
20087320,896 Copper Point Way,Columbia Valley,2,1,57,0.049,0.051,data\mls_photos\columbia_valley\896-copper-point-way-20087320\01_01328218_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01328218.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20087320,896 Copper Point Way,Columbia Valley,3,2,53,0.022,0.076,data\mls_photos\columbia_valley\896-copper-point-way-20087320\02_01328218_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01328218.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
20087320,896 Copper Point Way,Columbia Valley,4,3,50,0.01,0.029,data\mls_photos\columbia_valley\896-copper-point-way-20087320\03_01328218_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01328218.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20087320,896 Copper Point Way,Columbia Valley,5,23,48,0.0,0.0,data\mls_photos\columbia_valley\896-copper-point-way-20087320\23_01328218_L23.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01328218.L23&failover=portal_Blank.gif,unknown_research_only,needs_review
20038863,960 COPPER POINT Way,Columbia Valley,1,7,86,0.015,0.525,data\mls_photos\columbia_valley\960-copper-point-way-20038863\07_0131C4CF_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131C4CF.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
20038863,960 COPPER POINT Way,Columbia Valley,2,3,84,0.04,0.806,data\mls_photos\columbia_valley\960-copper-point-way-20038863\03_0131C4CF_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131C4CF.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20038863,960 COPPER POINT Way,Columbia Valley,3,5,83,0.012,0.826,data\mls_photos\columbia_valley\960-copper-point-way-20038863\05_0131C4CF_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131C4CF.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
20038863,960 COPPER POINT Way,Columbia Valley,4,1,80,0.065,0.513,data\mls_photos\columbia_valley\960-copper-point-way-20038863\01_0131C4CF_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131C4CF.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20038863,960 COPPER POINT Way,Columbia Valley,5,4,77,0.007,0.667,data\mls_photos\columbia_valley\960-copper-point-way-20038863\04_0131C4CF_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131C4CF.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
20051381,31 - 640 Upper Lakeview Road,Columbia Valley,1,7,74,0.118,0.308,data\mls_photos\columbia_valley\31-640-upper-lakeview-road-20051381\07_0131F5B5_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F5B5.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
20051381,31 - 640 Upper Lakeview Road,Columbia Valley,2,8,68,0.009,0.419,data\mls_photos\columbia_valley\31-640-upper-lakeview-road-20051381\08_0131F5B5_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F5B5.L08&failover=portal_Blank.gif,unknown_research_only,needs_review
20051381,31 - 640 Upper Lakeview Road,Columbia Valley,3,6,67,0.013,0.513,data\mls_photos\columbia_valley\31-640-upper-lakeview-road-20051381\06_0131F5B5_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F5B5.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
20051381,31 - 640 Upper Lakeview Road,Columbia Valley,4,10,66,0.013,0.399,data\mls_photos\columbia_valley\31-640-upper-lakeview-road-20051381\10_0131F5B5_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F5B5.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
20051381,31 - 640 Upper Lakeview Road,Columbia Valley,5,11,64,0.009,0.433,data\mls_photos\columbia_valley\31-640-upper-lakeview-road-20051381\11_0131F5B5_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F5B5.L11&failover=portal_Blank.gif,unknown_research_only,needs_review
10645721,799 LAKEVIEW MEADOWS Point,Columbia Valley,1,5,80,0.292,0.181,data\mls_photos\columbia_valley\799-lakeview-meadows-point-10645721\05_00A270D9_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A270D9.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10645721,799 LAKEVIEW MEADOWS Point,Columbia Valley,2,19,66,0.001,0.002,data\mls_photos\columbia_valley\799-lakeview-meadows-point-10645721\19_00A270D9_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A270D9.L19&failover=portal_Blank.gif,unknown_research_only,needs_review
10645721,799 LAKEVIEW MEADOWS Point,Columbia Valley,3,4,65,0.206,0.081,data\mls_photos\columbia_valley\799-lakeview-meadows-point-10645721\04_00A270D9_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A270D9.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10645721,799 LAKEVIEW MEADOWS Point,Columbia Valley,4,20,64,0.001,0.003,data\mls_photos\columbia_valley\799-lakeview-meadows-point-10645721\20_00A270D9_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A270D9.L20&failover=portal_Blank.gif,unknown_research_only,needs_review
10645721,799 LAKEVIEW MEADOWS Point,Columbia Valley,5,12,62,0.097,0.01,data\mls_photos\columbia_valley\799-lakeview-meadows-point-10645721\12_00A270D9_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A270D9.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10677817,5151 RIVERVIEW Road,Columbia Valley,1,27,100,0.439,0.327,data\mls_photos\columbia_valley\5151-riverview-road-10677817\27_00A2EE39_L27.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2EE39.L27&failover=portal_Blank.gif,unknown_research_only,needs_review
10677817,5151 RIVERVIEW Road,Columbia Valley,2,2,95,0.465,0.2,data\mls_photos\columbia_valley\5151-riverview-road-10677817\02_00A2EE39_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2EE39.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10677817,5151 RIVERVIEW Road,Columbia Valley,3,28,92,0.39,0.292,data\mls_photos\columbia_valley\5151-riverview-road-10677817\28_00A2EE39_L28.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2EE39.L28&failover=portal_Blank.gif,unknown_research_only,needs_review
10677817,5151 RIVERVIEW Road,Columbia Valley,4,1,91,0.409,0.231,data\mls_photos\columbia_valley\5151-riverview-road-10677817\01_00A2EE39_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2EE39.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10677817,5151 RIVERVIEW Road,Columbia Valley,5,5,87,0.445,0.304,data\mls_photos\columbia_valley\5151-riverview-road-10677817\05_00A2EE39_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2EE39.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10683812,958 COPPER POINT Way,Columbia Valley,1,23,82,0.208,0.317,data\mls_photos\columbia_valley\958-copper-point-way-10683812\23_00A305A4_L23.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A305A4.L23&failover=portal_Blank.gif,unknown_research_only,needs_review
10683812,958 COPPER POINT Way,Columbia Valley,2,4,77,0.162,0.438,data\mls_photos\columbia_valley\958-copper-point-way-10683812\04_00A305A4_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A305A4.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10683812,958 COPPER POINT Way,Columbia Valley,3,15,73,0.184,0.262,data\mls_photos\columbia_valley\958-copper-point-way-10683812\15_00A305A4_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A305A4.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
10683812,958 COPPER POINT Way,Columbia Valley,4,24,72,0.116,0.452,data\mls_photos\columbia_valley\958-copper-point-way-10683812\24_00A305A4_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A305A4.L24&failover=portal_Blank.gif,unknown_research_only,needs_review
10683812,958 COPPER POINT Way,Columbia Valley,5,5,69,0.191,0.198,data\mls_photos\columbia_valley\958-copper-point-way-10683812\05_00A305A4_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A305A4.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
20080295,5132 Riverview Crescent,Columbia Valley,1,24,58,0.005,0.383,data\mls_photos\columbia_valley\5132-riverview-crescent-20080295\24_013266A7_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013266A7.L24&failover=portal_Blank.gif,unknown_research_only,needs_review
20080295,5132 Riverview Crescent,Columbia Valley,2,25,58,0.001,0.425,data\mls_photos\columbia_valley\5132-riverview-crescent-20080295\25_013266A7_L25.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013266A7.L25&failover=portal_Blank.gif,unknown_research_only,needs_review
20080295,5132 Riverview Crescent,Columbia Valley,3,26,58,0.002,0.403,data\mls_photos\columbia_valley\5132-riverview-crescent-20080295\26_013266A7_L26.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013266A7.L26&failover=portal_Blank.gif,unknown_research_only,needs_review
20080295,5132 Riverview Crescent,Columbia Valley,4,23,57,0.01,0.326,data\mls_photos\columbia_valley\5132-riverview-crescent-20080295\23_013266A7_L23.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013266A7.L23&failover=portal_Blank.gif,unknown_research_only,needs_review
20080295,5132 Riverview Crescent,Columbia Valley,5,1,55,0.034,0.122,data\mls_photos\columbia_valley\5132-riverview-crescent-20080295\01_013266A7_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013266A7.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10658844,1059 SWANSEA Road,Columbia Valley,1,17,70,0.035,0.041,data\mls_photos\columbia_valley\1059-swansea-road-10658844\17_00A2A41C_L17.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A41C.L17&failover=portal_Blank.gif,unknown_research_only,needs_review
10658844,1059 SWANSEA Road,Columbia Valley,2,2,58,0.066,0.004,data\mls_photos\columbia_valley\1059-swansea-road-10658844\02_00A2A41C_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A41C.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10658844,1059 SWANSEA Road,Columbia Valley,3,20,56,0.003,0.1,data\mls_photos\columbia_valley\1059-swansea-road-10658844\20_00A2A41C_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A41C.L20&failover=portal_Blank.gif,unknown_research_only,needs_review
10658844,1059 SWANSEA Road,Columbia Valley,4,1,55,0.052,0.003,data\mls_photos\columbia_valley\1059-swansea-road-10658844\01_00A2A41C_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A41C.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10658844,1059 SWANSEA Road,Columbia Valley,5,15,55,0.004,0.06,data\mls_photos\columbia_valley\1059-swansea-road-10658844\15_00A2A41C_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A41C.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
10521676,1753 2ND Avenue,Columbia Valley,1,1,68,0.034,0.322,data\mls_photos\columbia_valley\1753-2nd-avenue-10521676\01_00A08C4C_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A08C4C.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10660875,5938 COLUMBIA LAKE Road,Columbia Valley,1,5,73,0.002,0.379,data\mls_photos\columbia_valley\5938-columbia-lake-road-10660875\05_00A2AC0B_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AC0B.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10660875,5938 COLUMBIA LAKE Road,Columbia Valley,2,16,65,0.002,0.046,data\mls_photos\columbia_valley\5938-columbia-lake-road-10660875\16_00A2AC0B_L16.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AC0B.L16&failover=portal_Blank.gif,unknown_research_only,needs_review
10660875,5938 COLUMBIA LAKE Road,Columbia Valley,3,4,64,0.001,0.179,data\mls_photos\columbia_valley\5938-columbia-lake-road-10660875\04_00A2AC0B_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AC0B.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10660875,5938 COLUMBIA LAKE Road,Columbia Valley,4,27,62,0.0,0.0,data\mls_photos\columbia_valley\5938-columbia-lake-road-10660875\27_00A2AC0B_L27.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AC0B.L27&failover=portal_Blank.gif,unknown_research_only,needs_review
10660875,5938 COLUMBIA LAKE Road,Columbia Valley,5,15,61,0.001,0.045,data\mls_photos\columbia_valley\5938-columbia-lake-road-10660875\15_00A2AC0B_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AC0B.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
10665854,4874 RIDGE Crescent,Columbia Valley,1,5,75,0.266,0.275,data\mls_photos\columbia_valley\4874-ridge-crescent-10665854\05_00A2BF7E_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BF7E.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10665854,4874 RIDGE Crescent,Columbia Valley,2,3,73,0.141,0.042,data\mls_photos\columbia_valley\4874-ridge-crescent-10665854\03_00A2BF7E_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BF7E.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10665854,4874 RIDGE Crescent,Columbia Valley,3,4,70,0.356,0.097,data\mls_photos\columbia_valley\4874-ridge-crescent-10665854\04_00A2BF7E_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BF7E.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10665854,4874 RIDGE Crescent,Columbia Valley,4,6,69,0.364,0.025,data\mls_photos\columbia_valley\4874-ridge-crescent-10665854\06_00A2BF7E_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BF7E.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10665854,4874 RIDGE Crescent,Columbia Valley,5,2,59,0.166,0.055,data\mls_photos\columbia_valley\4874-ridge-crescent-10665854\02_00A2BF7E_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BF7E.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10680589,2510 COBBLESTONE Trail,Columbia Valley,1,1,98,0.0,0.787,data\mls_photos\columbia_valley\2510-cobblestone-trail-10680589\01_00A2F90D_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2F90D.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10680589,2510 COBBLESTONE Trail,Columbia Valley,2,2,91,0.034,0.532,data\mls_photos\columbia_valley\2510-cobblestone-trail-10680589\02_00A2F90D_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2F90D.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10680589,2510 COBBLESTONE Trail,Columbia Valley,3,9,91,0.0,0.764,data\mls_photos\columbia_valley\2510-cobblestone-trail-10680589\09_00A2F90D_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2F90D.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
10680589,2510 COBBLESTONE Trail,Columbia Valley,4,8,83,0.137,0.428,data\mls_photos\columbia_valley\2510-cobblestone-trail-10680589\08_00A2F90D_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2F90D.L08&failover=portal_Blank.gif,unknown_research_only,needs_review
10680589,2510 COBBLESTONE Trail,Columbia Valley,5,3,80,0.048,0.438,data\mls_photos\columbia_valley\2510-cobblestone-trail-10680589\03_00A2F90D_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2F90D.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20026178,137 12A Avenue,Columbia Valley,1,1,99,0.531,0.261,data\mls_photos\columbia_valley\137-12a-avenue-20026178\01_01319342_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01319342.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
